int
"{'algorithm': 'PLL', 'time': 0.001316070556640625}"
"{'algorithm': 'Linear Pipeline', 'time': 0.00789499282836914}"
"{'algorithm': 'Linear Pipeline', 'time': 0.00789499282836914}","{'algorithm': 'PLL', 'time': 0.014866828918457031}"
"{'algorithm': 'Linear Pipeline', 'time': 0.00789499282836914}","{'algorithm': 'Linear Pipeline', 'time': 0.0107879638671875}"
"{'algorithm': 'PLL', 'time': 0.0009591579437255859}"
"{'algorithm': 'Linear Pipeline', 'time': 0.001898050308227539}"
"{'algorithm': 'Linear Pipeline', 'time': 0.001898050308227539}","{'algorithm': 'PLL', 'time': 0.004865884780883789}"
"{'algorithm': 'Linear Pipeline', 'time': 0.001898050308227539}","{'algorithm': 'Linear Pipeline', 'time': 0.0016520023345947266}"
"{'algorithm': 'PLL', 'time': 0.006264925003051758}"
"{'algorithm': 'Linear Pipeline', 'time': 0.0060389041900634766}"
"{'algorithm': 'Linear Pipeline', 'time': 0.0060389041900634766}","{'algorithm': 'PLL', 'time': 0.006402015686035156}"
"{'algorithm': 'Linear Pipeline', 'time': 0.0060389041900634766}","{'algorithm': 'Linear Pipeline', 'time': 0.006730079650878906}"
"{'algorithm': 'PLL', 'time': 0.062246084213256836}"
"{'algorithm': 'Linear Pipeline', 'time': 0.038400888442993164}"
"{'algorithm': 'Linear Pipeline', 'time': 0.038400888442993164}","{'algorithm': 'PLL', 'time': 0.07433581352233887}"
"{'algorithm': 'Linear Pipeline', 'time': 0.038400888442993164}","{'algorithm': 'Linear Pipeline', 'time': 0.03840899467468262}"
"{'algorithm': 'PLL', 'time': 0.6418631076812744}"
"{'algorithm': 'Linear Pipeline', 'time': 0.3235640525817871}"
"{'algorithm': 'Linear Pipeline', 'time': 0.3235640525817871}","{'algorithm': 'PLL', 'time': 0.6126589775085449}"
"{'algorithm': 'Linear Pipeline', 'time': 0.3235640525817871}","{'algorithm': 'Linear Pipeline', 'time': 0.32643795013427734}"
"{'algorithm': 'PLL', 'time': 5.846369981765747}"
"{'algorithm': 'Linear Pipeline', 'time': 3.0928609371185303}"
"{'algorithm': 'Linear Pipeline', 'time': 3.0928609371185303}","{'algorithm': 'PLL', 'time': 7.137130975723267}"
"{'algorithm': 'Linear Pipeline', 'time': 3.0928609371185303}","{'algorithm': 'Linear Pipeline', 'time': 3.423210859298706}"
